Total Population,California County,Longitude,Latitude,PM2.5,Cleanup Sites,Haz. Waste,Pollution Burden,Asthma,Cardiovascular Disease,Traffic
4092,Stanislaus ,-121.0036408,37.7001655,11.03266828,11.0,0.5,52.9154311470879,45.02,10.53,736.2393256
5093,Santa Clara,-121.933096,37.3224697,8.613136642,1.5,0.165,38.5700176004993,36.58,11.51,2297.600341
5546,San Diego,-117.2838101,33.1943943,9.082374731,3.5,0.29,37.2693858898449,27.7,9.91,1201.359739
5232,Sacramento ,-121.3576571,38.6982473,8.637952493,0.0,0.11,25.7605157703646,93.28,18.16,1142.728386
4510,Los Angeles,-118.0548956,33.8623387,11.88944363,1.0,0.225,43.9676459947007,38.96,11.47,1397.004926
3490,Orange ,-117.6217862,33.4320693,9.601862126,9.0,0.3,50.0404467806027,24.12,12.25,2071.086128
5374,Ventura ,-119.2629165,34.255445,8.938530992,1.5,0.37,58.767956929892,53.83,9.71,1741.591957
5903,Marin ,-122.5104108,37.9844553,8.381069238,11.95,1.56,44.6296862709931,28.01,9.28,2143.575568
3473,San Francisco,-122.4076735,37.7439369,8.624771707,3.6,1.765,54.4426475567091,64.8,10.77,2043.750636
4068,San Diego,-117.2495976,33.2084741,8.884919688,1.0,0.06,28.9086043665283,30.11,9.71,725.2806114
5256,San Mateo,-122.485618,37.6750113,8.429271578,0.0,0.15,32.1562648126039,56.1,14.12,1001.753666
5834,Butte ,-121.8415821,39.5969309,8.141794068,24.75,0.045,47.1074154362151,27.03,11.65,304.8421748
6398,Fresno ,-119.6356555,36.7303926,13.29462073,31.0,0.1,52.735406750257,33.67,7.65,198.0528321
3566,Fresno ,-119.7952018,36.8626333,13.3807333,0.2,0.135,49.7429531198006,36.78,6.94,1187.323562
4870,Riverside ,-116.9605059,33.9186218,9.427309442,1.75,1.46,35.6220375739271,52.77,19.37,2652.637945
3011,El Dorado,-120.0049792,38.9276421,4.488719758,0.0,0.635,39.9125139841188,32.89,5.93,639.7755249
5063,Alameda ,-122.1375262,37.6691812,8.725401848,0.0,0.415,33.9787804272024,80.17,16.96,494.9429139
4551,San Francisco,-122.4796588,37.726265,8.585453888,0.0,0.525,33.1410822897695,38.07,9.89,1508.963746
12989,San Bernardino,-117.7015882,33.9228798,12.19308202,9.25,0.1,46.2969763728831,26.4,12.19,1152.382126
5402,Santa Clara,-121.7864708,37.2489527,8.094779108,24.75,11.835,41.0507933736585,33.41,11.4,1680.721491
5988,Los Angeles,-118.1368375,34.1408642,10.90332114,8.1,0.735,49.9196625527001,19.88,7.94,775.0962426
4050,Kern ,-119.0852288,35.3323458,15.3807322,0.0,0.05,32.4856757954956,81.79,17.62,758.7986071
5461,Riverside ,-116.4712229,33.8086237,6.923355521,0.0,0.02,24.6239988566647,38.38,13.42,841.9000061
31118,San Diego,-116.9977852,32.6261904,11.2483197,0.1,0.675,37.2092784010014,26.74,7.62,1069.140028
6714,Del Norte,-124.2978888,41.8023129,6.19458535,30.5,0.275,27.6732076721314,77.64,25.59,264.9108243
2567,Los Angeles,-118.4364091,34.0668274,11.71588806,12.2,0.94,46.1615888992115,13.44,10.97,1362.998845
3918,Los Angeles,-118.4259054,34.0251282,11.73728992,0.0,0.625,52.9172668453797,24.88,9.09,6408.077277
3786,Los Angeles,-118.2990073,33.7247349,11.67734924,2.65,0.1,34.6750207179254,103.61,14.57,327.3052546
5138,El Dorado,-120.7839884,38.7183318,7.769374483,0.0,0.645,34.4911286926012,49.36,10.24,1011.262059
5577,Los Angeles,-118.503319,34.0190747,11.74617518,0.1,0.44,44.2985231998219,24.34,11.31,1117.617559
4423,Imperial ,-115.5867417,32.7833547,8.768221635,0.0,0.055,31.0216123498493,100.38,20.31,577.2154371
7280,Los Angeles,-118.220602,34.1845879,11.36531231,3.0,0.2,52.8735117312273,20.22,9.11,1665.415846
3326,El Dorado,-119.9388297,38.9436744,4.382376171,0.0,0.025,30.4602656972091,31.92,5.83,1169.131857
13222,San Francisco,-122.3906714,37.7723808,8.536436737,56.7,18.225,53.7068449482612,25.08,6.42,1644.995655
4016,Los Angeles,-118.072221,34.6789749,6.660219172,0.0,0.0,21.5435291404033,154.47,23.65,254.2599802
12367,Santa Clara,-121.8964329,37.4216447,8.43286831,112.9,3.485,44.5928031802468,26.38,10.35,1551.004518
5193,Riverside ,-117.1560638,33.4549695,8.3483397,0.0,0.175,42.4810660920363,28.62,16.66,2042.114646
4510,Orange ,-117.8238921,33.6736209,11.3398278,0.0,0.47,52.3655312227575,23.74,10.57,2667.155324
5161,Los Angeles,-117.8958117,34.0490207,12.06056612,1.2,0.035,42.1823855818213,38.73,11.93,549.0860605
5880,San Mateo,-122.3340889,37.572378,8.510370131,0.9,1.0,41.7258432015769,50.52,9.6,787.6750502
4011,Solano ,-122.013868,38.2638928,8.425006727,0.0,0.06,21.3871105167516,105.29,14.49,568.4107319
7873,Monterey ,-121.7100142,36.7998783,5.395392977,0.0,0.56,42.4183508350978,37.03,5.92,1336.820453
5538,Los Angeles,-118.1321698,34.1039997,11.39242682,12.0,0.185,48.1274747421612,28.98,8.39,777.9024277
4873,Santa Clara,-121.8818676,37.4394982,8.384310485,1.7,0.26,35.2381302203505,29.3,11.57,1378.072419
4318,Orange ,-117.6895288,33.6340547,8.393096341,0.0,0.325,39.5461474177107,25.69,12.71,804.507188
4997,Alameda ,-122.0686965,37.6431464,8.707188818,0.25,0.115,29.5266122737669,104.45,20.87,842.3589382
6321,Sacramento ,-121.3002372,38.6991351,8.483168423,0.0,0.25,33.4199233864595,64.74,18.88,882.7792279
4565,Orange ,-117.8184805,33.6693095,11.22233846,0.0,0.135,48.8174634173237,13.86,5.69,2228.06193
6416,Los Angeles,-118.3139736,34.2548355,11.14626422,0.5,0.125,43.5358760563196,38.54,11.99,2484.218077
3290,Los Angeles,-118.156538,34.1292208,11.21810429,28.75,0.81,54.5844584297892,23.85,7.02,1029.789128
3335,Riverside ,-117.213154,33.9119021,11.41800749,0.0,0.02,23.3779637183045,51.87,16.93,479.8723084
5252,Sacramento ,-121.3179997,38.6726924,8.70731032,0.0,0.25,34.4780795952923,46.34,9.56,991.092095
3437,Riverside ,-117.2309756,33.9542796,11.39545675,2.25,0.095,28.618042812961,56.33,17.91,356.5667399
4492,Alameda ,-121.976577,37.5465021,8.456358355,9.0,0.725,32.136569345891,50.12,14.9,1105.628037
7741,Humboldt ,-124.1567492,40.6865049,6.085472154,15.0,2.7,34.9606932517752,54.18,12.66,710.254792
3688,Los Angeles,-118.1471333,33.794704,11.6560084,1.0,0.915,46.8815782550074,27.2,9.48,990.9943119
7903,San Francisco,-122.4539535,37.7113172,8.573752033,0.0,0.26,35.7434578408789,46.58,9.31,1363.088794
4881,Shasta ,-121.634608,40.8724027,4.273826674,2.0,0.2,29.0691303049982,46.77,20.82,90.009128
2874,Sacramento ,-121.331598,38.6657665,8.823013174,1.0,0.13,36.8310769404423,57.68,10.02,1208.203397
4760,Riverside ,-116.9112184,33.7510081,8.461757742,0.0,0.3,26.2246795754207,69.41,22.28,297.7239026
3364,San Diego,-117.0301187,32.9423409,9.239937549,7.7,1.325,40.9424667152268,23.73,9.49,753.5891288
3971,Los Angeles,-118.1372076,34.1741653,11.35864584,0.0,0.01,35.6888751200304,39.09,10.33,677.8972994
2370,San Diego,-117.1737119,32.7364189,10.2936452,19.6,1.4,53.5331023379097,47.12,10.23,1301.793939
4569,San Francisco,-122.4840627,37.7782506,8.609322177,1.75,0.325,36.0639801645009,30.08,9.45,1046.813399
3707,Shasta ,-122.4184426,40.6694846,8.046065281,13.75,0.325,34.2042818861504,42.62,13.51,99.05851967
5270,San Diego,-117.2669427,33.2107453,8.965945649,14.0,1.78,43.6406300807195,29.68,10.35,709.1526509
4078,Alameda ,-122.1562452,37.7330544,8.415406028,1.9,0.11,32.0868418667398,76.47,14.27,439.5552406
5863,Ventura ,-119.234767,34.1870831,8.597096751,12.25,0.135,46.9452332910067,41.57,11.76,878.2759637
3618,Ventura ,-118.8779656,34.2216307,9.1861748,0.0,0.3,36.4141331741658,25.61,13.1,476.6170097
3837,San Francisco,-122.4373557,37.7813029,8.6036625,0.0,1.485,33.573374623653,46.9,6.84,860.2503217
3324,Fresno ,-119.8507497,36.8185876,13.44890301,0.0,0.075,35.0755694794145,50.66,8.99,474.3689997
7556,Alameda ,-122.0361606,37.550978,8.547905918,0.7,0.4,36.0112324796343,63.37,14.39,1522.167412
2510,Kern ,-119.0678215,35.3449134,15.53932732,0.0,0.21,32.2914948218357,81.79,17.62,1019.06029
2689,Los Angeles,-118.0066851,34.1251612,11.95304076,23.5,0.31,56.3442952155872,33.22,7.85,505.8428419
5027,Kern ,-117.6877306,35.6298168,8.226156819,4.7,0.4,30.1471100432269,70.82,25.26,374.3421494
3611,San Mateo,-122.3066909,37.5581392,8.639534536,0.9,0.92,50.2716340937221,35.32,8.5,3294.84902
3254,Santa Clara,-121.7620634,37.234934,7.835444942,3.0,0.81,37.3395216851645,33.39,11.39,1716.80666
4595,Alameda ,-121.9787103,37.5408003,8.565938311,9.0,0.345,31.3942228479211,50.12,14.9,1290.963345
7446,Los Angeles,-118.365303,34.0924899,11.7451443,9.0,0.285,53.625901572746,27.21,13.35,1507.223038
7004,Los Angeles,-118.4372057,34.0456465,11.77107454,9.5,0.145,51.8550297098427,21.05,9.35,3019.981232
3352,Placer ,-121.2537196,38.7786032,8.058594782,0.1,0.435,35.7884808198571,40.99,13.34,1527.295425
2151,Los Angeles,-118.3379721,34.0569256,12.01976856,3.5,0.415,51.3259327055533,45.2,9.31,1162.048349
1664,Imperial ,-114.5840716,32.7799835,9.029389315,0.0,0.1,34.6602478426242,20.28,10.75,710.9413909
2106,Los Angeles,-118.2729275,34.1684098,11.76547567,36.0,0.075,47.9457067859577,30.96,16.84,397.9806897
4965,Riverside ,-117.2208865,33.984326,11.16836245,0.0,0.01,35.4597529910636,36.33,11.08,491.5371113
3855,Riverside ,-117.231215,33.6075991,9.591176708,0.0,0.1,27.9084338985447,46.72,27.04,2519.175908
3705,Sutter ,-121.6016745,39.0927643,9.00719093,4.0,0.125,39.7848021917213,50.99,20.38,514.7710504
3375,Tehama ,-122.0239555,39.9701372,7.24487103,4.0,0.0,34.86747148298,48.08,14.49,242.0206913
5523,Santa Clara,-121.8108988,37.2552193,8.182767947,0.0,2.5,33.5199605752745,43.65,9.96,1010.408703
11100,Calaveras ,-120.8741765,38.1930259,9.08971664,0.0,0.2,38.1243085950241,45.47,17.63,244.5689997
5337,Los Angeles,-118.2122942,34.6620629,7.243753752,1.0,0.1,30.3951986551224,60.67,14.26,334.243155
6317,Ventura ,-118.8056692,34.2640509,9.173201489,0.0,0.42,39.4685234853782,43.09,13.93,947.2166746
4567,Riverside ,-116.9514006,33.9374604,9.423916669,0.0,0.335,32.4608318711502,48.0,17.13,1337.401962
3086,Sacramento ,-121.2735962,38.6249139,8.67931973,14.0,0.1,36.3884857291222,69.64,18.23,1990.215262
3117,Los Angeles,-118.3093146,34.1112674,11.90145406,0.1,0.19,42.1047185336037,26.69,11.44,1188.132862
4747,Solano ,-122.0008642,38.3288304,7.959864129,0.25,0.21,36.2370510739283,64.18,12.37,3395.213247
5420,San Diego,-117.0644799,32.6961845,10.35005527,0.0,0.02,24.2048993681453,88.76,14.03,302.6963241
2878,Los Angeles,-118.451161,34.0677546,11.54279044,0.0,0.195,37.8061440243707,10.35,10.19,720.9114187
4871,San Mateo,-122.2260081,37.4700717,8.028296745,6.3,0.205,34.4515562298249,42.68,8.2,1280.069918
3488,Los Angeles,-118.5455805,34.1527206,11.96890818,0.0,0.125,34.2314804285416,59.55,13.44,531.7578607
5352,Contra Costa,-122.0425441,37.9488733,8.844566611,0.9,0.435,31.7212587390329,35.91,8.31,924.1719974
3768,Orange ,-117.908706,33.6418496,10.92997647,7.0,0.165,42.3489318998021,40.13,8.65,1356.945665
5049,San Diego,-117.109307,32.8171162,8.953569061,12.0,0.33,44.8485284743371,25.77,6.66,1444.981177
3471,Solano ,-121.9249586,38.3446313,7.738849574,3.0,0.1,35.1929266958641,77.03,15.25,403.4202708
3730,Sacramento ,-121.3319454,38.6951232,8.601290123,0.0,0.15,34.4230606778393,67.58,14.07,2183.788587
5140,Yolo ,-121.7458161,38.5512036,8.76519951,7.7,0.435,41.0375776709471,25.33,9.91,451.7936792
3857,Orange ,-117.8244625,33.7530974,11.8553845,20.0,0.65,55.1693399071444,33.71,10.68,1935.76473
21717,Orange ,-117.755003,33.6919703,11.37385755,12.0,0.35,51.4924847911013,18.1,9.73,2019.505305
8081,Santa Cruz,-122.0240405,36.9638282,6.197461585,12.2,0.61,37.0967284844275,26.03,9.04,509.8074222
4854,San Diego,-117.0300534,32.7606911,10.01371983,3.5,0.205,42.1325244986333,29.43,7.24,732.6867012
9555,San Bernardino,-117.4161754,34.5136022,8.42322618,0.0,0.1,19.1315237105318,83.83,30.47,692.6206719
13457,Contra Costa,-121.8014749,37.944738,8.482665551,0.0,0.26,27.422714780651,105.33,17.3,877.8219066
6310,San Mateo,-122.469832,37.6569748,8.433736864,9.0,0.475,30.8060195247028,50.01,12.47,754.7033216
7467,San Diego,-117.1335089,32.9099606,9.425406157,7.0,0.615,35.5028569931664,35.03,10.17,974.7252739
5823,Los Angeles,-118.1750315,34.6286412,6.980416541,1.0,0.26,36.440722341167,45.11,12.9,1361.01052
4771,San Diego,-117.1298502,33.1395167,8.4273554,10.5,0.835,37.3075976273967,23.74,12.59,905.1216614
3138,Los Angeles,-118.1562323,34.139856,11.30302493,44.25,0.86,53.9386549377302,26.48,7.75,1413.084392
951,San Bernardino,-116.9467039,34.2409525,6.067158751,0.0,0.0,23.2032552872886,76.36,27.99,273.6548265
1839,Orange ,-117.8934116,33.8793825,12.14904834,0.9,0.195,41.9627111185158,46.3,12.06,970.4166913
2093,Riverside ,-116.449434,33.8196032,6.873473684,0.0,0.15,25.0453833877874,40.14,13.88,1026.342609
5905,Orange ,-117.6599285,33.6588801,9.989998994,0.0,0.59,47.6958863917218,24.99,12.38,917.4533485
6544,Siskiyou ,-122.3332707,41.3441729,3.156832903,18.0,0.2,30.8555615571567,52.72,20.34,365.8850011
7863,Sacramento ,-121.4715626,38.421522,8.698151686,0.0,0.08,29.3262429119688,52.61,17.13,1839.624872
2529,Los Angeles,-118.3529869,33.8317827,11.87394388,0.0,0.695,47.5389267097775,26.09,10.32,1329.034092
6393,Orange ,-118.0571887,33.8258098,11.67788015,3.6,0.22,43.5004880212779,30.96,10.29,592.0854316
5801,San Mateo,-122.2190386,37.4698505,8.040429163,13.85,0.495,38.3388130059904,39.45,7.55,1504.657689
5342,Sonoma ,-122.7912911,38.5043031,7.071797746,58.5,2.12,48.789420044947,50.34,12.69,1456.468086
2295,Ventura ,-119.2067537,34.1621779,8.786187483,31.5,0.425,45.3467691414169,36.93,9.47,924.5415249
5973,Santa Clara,-121.8283233,37.3735434,8.517771911,0.0,0.435,26.7211265794615,58.38,15.09,718.5013996
2553,Los Angeles,-118.0972871,34.1089102,11.55081434,12.0,0.2,51.7549096149561,19.55,9.39,520.6218922
5379,San Francisco,-122.4881473,37.7822651,8.658578026,2.95,0.345,35.2714103582299,30.08,9.45,810.681871
3859,San Francisco,-122.4118881,37.7888066,8.660772738,9.9,3.18,42.1765886986126,37.88,5.62,650.0025737
4437,Alameda ,-122.0175013,37.5811633,8.502366941,14.6,0.17,34.0839213974911,56.08,15.18,762.6985586
4850,Kern ,-119.1021478,35.3162893,15.28389271,7.0,0.375,41.0446937539259,38.85,13.36,814.6110914
3650,Los Angeles,-118.4941725,34.2905628,11.22167655,0.0,0.15,38.470805338575,52.54,13.58,388.223765
2854,Los Angeles,-118.5490974,34.3826426,9.850586503,12.0,0.41,41.0518093570752,24.89,8.38,1008.700317
3355,Orange ,-117.8247177,33.7440129,11.8422817,2.65,0.475,50.7185430345155,38.35,12.27,2376.958012
6953,San Bernardino,-117.723592,33.9733621,12.45242161,4.5,0.3,44.3939715103882,27.96,13.04,761.0301031
2373,Los Angeles,-118.1338308,34.0414853,12.09716625,0.0,0.26,40.2571534938046,35.41,9.13,657.5846883
6324,Los Angeles,-118.5979256,34.3510157,9.704437269,0.0,0.275,45.9512447700724,20.96,11.59,3678.962968
5224,San Francisco,-122.4120842,37.7558368,8.592444288,0.5,1.14,37.7373789736199,64.8,10.78,622.1865886
6758,San Diego,-117.0535531,32.9466011,9.374010528,1.75,0.955,42.6727628590691,24.57,9.81,859.8730834
11441,Santa Clara,-121.921025,37.3933698,8.562807425999999,131.2,3.66,52.493732327968,21.85,9.96,2230.972441
4779,Orange ,-118.0154407,33.7263926,11.40442903,4.9,0.66,42.0564551074437,39.33,10.79,751.1120789
3352,Orange ,-118.0833849,33.7700681,11.67750429,8.7,0.11,47.7130809957133,24.73,11.56,4318.724315
6406,San Mateo,-122.489464,37.6922564,8.502328672,0.0,0.37,33.336861909375,56.1,14.12,803.1804248
7407,San Diego,-117.219952,32.7323401,9.988083732,17.5,0.775,48.7531755007164,25.32,6.82,884.5981054
3710,Riverside ,-117.2726286,33.6205579,9.910101721,0.0,0.0,34.302067518489,46.72,27.04,1879.537033
8931,Contra Costa,-121.7021082,37.9109334,8.529404541,7.0,0.925,42.9869494210816,57.94,15.7,654.303738
3783,Placer ,-121.2279836,38.7956489,8.010371024,11.0,0.66,38.9632373960528,47.46,15.06,876.660859
5025,San Diego,-117.1011559,33.0970653,8.226641389,13.75,0.305,46.9888285029876,18.71,12.48,1280.132034
2680,Orange ,-117.8494835,33.9029233,12.09564174,6.0,0.09,50.2397831107211,27.46,10.19,939.9736417
3552,Los Angeles,-118.5550665,34.2804584,10.87528753,0.0,0.27,37.9456450853159,29.0,15.55,1840.089199
2459,Los Angeles,-118.4018807,34.0218574,11.69483322,0.0,0.26,47.938985504793,36.55,12.15,1199.114637
5934,Alameda ,-122.1689582,37.684528,8.718818466,1.7,0.135,32.214161142553,52.56,11.04,311.6171776
3530,Los Angeles,-118.4872348,34.0254597,11.72139398,0.85,1.24,47.7392263457391,59.14,11.14,893.081357
6999,Sacramento ,-121.1180411,38.5074766,7.97460141,16.5,2.0,47.2905974028821,34.45,13.51,259.7709453
4631,Los Angeles,-118.2097406,34.1297234,11.59256118,0.0,0.295,43.251259324035,28.65,7.92,876.555019
2891,Alameda ,-121.9515237,37.5184218,8.598181894,17.75,1.075,38.2501975363906,50.12,14.9,1236.084885
5557,Orange ,-117.9605931,33.6942394,11.55146267,19.9,0.52,45.6074461194627,28.14,11.12,1031.086397
6070,San Bernardino,-117.2380005,34.0549636,11.46427325,18.0,0.94,54.0083400740905,27.88,9.0,694.7772096
3993,Orange ,-118.0380241,33.8583374,11.92301005,9.2,0.255,46.6990956422091,26.12,8.75,1882.655041
6009,San Mateo,-122.4608392,37.6555598,8.566986566,9.0,0.37,38.5293202590656,43.84,10.7,1936.684054
3990,Sacramento ,-121.3150241,38.6952078,8.534591837,0.0,0.135,33.6841965572946,65.17,19.02,2978.275411
5272,Contra Costa,-121.7489395,37.8837503,8.454698407,7.0,0.16,40.104962556139,57.29,15.51,460.9793231
1332,Riverside ,-116.6555007,33.9744497,6.416870949,0.0,0.0,22.6943138144053,40.95,18.9,1286.614397
6228,Napa ,-122.3027487,38.2689461,9.256309769,0.0,0.36,46.0746824459092,42.13,11.11,1183.92624
5625,Los Angeles,-117.8795993,33.9818656,12.17657329,1.3,0.11,41.3571193875267,25.99,9.07,1094.526722
6740,Orange ,-117.9712501,33.884898,11.95061859,18.25,0.235,48.3468961351171,36.83,9.19,695.8035847
4935,San Diego,-117.1342573,32.8015574,9.279902812,5.4,0.32,37.2141966052216,45.61,8.97,587.8049024
3171,San Bernardino,-117.2679825,34.2344383,9.308441847,4.0,0.0,31.3294070445624,91.68,25.51,185.0783141
3209,Lassen ,-120.152514,40.1324038,4.688027549,23.0,0.5,44.5145343571297,15.93,6.37,184.7399016
3126,Contra Costa,-122.2744575,38.0264084,8.788150198,17.25,0.775,40.0709725261476,45.8,8.88,1231.59492
1858,San Bernardino,-117.5413331,34.266609,11.20711026,8.0,0.01,44.8588370024704,28.33,10.37,864.6375707
4221,Los Angeles,-118.4661137,33.983199,11.71620563,2.95,0.135,53.7077359201028,28.57,8.12,784.9219815
4786,Sacramento ,-121.3583148,38.6881636,8.754266904,4.0,0.01,27.1787136240863,92.15,17.19,837.0419344
3971,Riverside ,-116.5112051,33.9373778,6.50594572,0.0,0.11,20.1778796296544,71.47,21.39,828.3556826
3977,Riverside ,-117.2755965,33.6006686,9.810497858,0.0,0.11,27.1531915008614,45.49,26.33,371.5060836
3452,Sacramento ,-121.5016424,38.6203564,8.858157299,6.0,0.11,27.8297189870937,87.67,19.65,726.3846773
1858,Riverside ,-117.1977569,33.7251015,10.34977406,0.0,0.03,29.88571679567,45.69,16.75,1809.460793
4875,Orange ,-118.0126393,33.7064714,11.24141712,10.9,0.36,42.6988193352612,40.91,11.08,874.1797466
6890,San Bernardino,-117.495486,34.1139317,12.58722782,0.0,0.45,40.4439493166312,35.03,15.79,683.1807533
4694,Calaveras ,-120.6736779,37.9756396,9.277063894,20.0,0.0,41.0016067736543,39.72,15.3,162.7113939
5694,Los Angeles,-118.4192255,34.027115,11.77449393,0.0,0.345,45.2165817458452,30.71,10.74,3094.878739
9609,Los Angeles,-118.2378916,34.2066236,11.42099762,12.0,0.135,52.6774054074937,19.31,8.4,1026.695542
4070,Los Angeles,-118.1642818,33.7715757,11.60712094,0.0,0.32,35.367693990442,33.69,8.51,627.5457817
7094,Alameda ,-121.7803522,37.6852748,8.345682189,7.1,0.8,41.9946848792942,29.67,10.61,563.0774871
4239,Santa Clara,-121.9480576,37.3851853,8.541206682,177.0,8.37,55.74230158813,22.69,8.98,2344.5212
7598,San Diego,-117.058923,32.7604105,9.940494187,0.0,0.41,36.1965888867325,54.11,10.88,727.7695707
4163,Orange ,-117.8202433,33.7841408,11.89124575,18.0,0.4,56.2647270026441,31.89,11.15,2139.286651
3467,Riverside ,-117.2523984,33.956709,11.52445578,2.25,0.05,26.8964553024561,56.33,17.91,690.2762335
3228,Los Angeles,-118.3345237,34.1319418,11.57819697,4.5,0.135,54.9556657782704,20.89,9.16,3143.034027
4870,Stanislaus ,-120.9505449,37.6718475,11.21164521,0.0,0.01,30.5102606770556,65.06,16.19,818.3364566
3608,Alameda ,-122.1903803,37.7932754,8.967899998,0.0,0.2,30.2562141940266,84.43,11.1,973.8053346
4087,Solano ,-121.9778302,38.2580217,8.287269975,14.0,6.37,33.3629084095409,86.19,14.3,697.6249904
5201,Alameda ,-122.2852965,37.7680009,9.438123171,14.7,0.39,42.6352246610291,64.7,12.67,672.0906361
3107,Placer ,-121.298816,38.7556033,8.27524841,7.5,0.3,40.0346560025834,36.21,15.94,703.1727255
2015,Santa Cruz,-122.0288693,36.9772909,6.253928374,34.0,0.46,40.9813215472094,26.03,9.04,748.6448557
4134,Riverside ,-117.1928886,33.7014254,10.09345158,0.0,0.37,30.7259952581143,61.16,21.95,1914.533759
16448,San Bernardino,-117.3996436,34.3808892,9.733140716,0.0,0.3,29.9189636314394,41.91,17.76,1075.794438
5911,Orange ,-117.8756321,33.9045539,12.09618993,4.0,0.375,48.5635789250836,31.44,9.21,2069.290619
4823,Santa Clara,-121.8970809,37.3163893,8.758676437,11.35,0.31,47.5855250302033,32.93,8.76,2751.553003
4924,Los Angeles,-118.6306683,34.2024601,10.69531607,0.0,0.22,41.6333214616734,41.39,12.07,622.2150763
4942,Kern ,-118.2658355,35.5169895,5.010666624,0.0,0.1,28.6496819412518,65.94,26.25,68.19991052
4058,Napa ,-122.2596823,38.1608327,8.857936504,0.0,0.2,27.7357591255132,66.86,14.96,1701.115443
